modelName,modelPath,sourceLanguages,targetLanguages,sourceLanguage,targetLanguage,modelURL,description,prependTargetLanguage
opus-mt-sv-kwy,Helsinki-NLP/opus-mt-sv-kwy,sv,kwy,,,"https://huggingface.co/Helsinki-NLP/opus-mt-sv-kwy, https://github.com/Helsinki-NLP/OPUS-MT-train/blob/master/models/sv-kwy/README.md",opus-mt-sv-kwy NMT model.,False
opus-mt-sv-lg,Helsinki-NLP/opus-mt-sv-lg,sv,lg,,,"https://huggingface.co/Helsinki-NLP/opus-mt-sv-lg, https://github.com/Helsinki-NLP/OPUS-MT-train/blob/master/models/sv-lg/README.md",opus-mt-sv-lg NMT model.,False
opus-mt-sv-ln,Helsinki-NLP/opus-mt-sv-ln,sv,ln,,,"https://huggingface.co/Helsinki-NLP/opus-mt-sv-ln, https://github.com/Helsinki-NLP/OPUS-MT-train/blob/master/models/sv-ln/README.md",opus-mt-sv-ln NMT model.,False
opus-mt-sv-lu,Helsinki-NLP/opus-mt-sv-lu,sv,lu,,,"https://huggingface.co/Helsinki-NLP/opus-mt-sv-lu, https://github.com/Helsinki-NLP/OPUS-MT-train/blob/master/models/sv-lu/README.md",opus-mt-sv-lu NMT model.,False
opus-mt-sv-lua,Helsinki-NLP/opus-mt-sv-lua,sv,lua,,,"https://huggingface.co/Helsinki-NLP/opus-mt-sv-lua, https://github.com/Helsinki-NLP/OPUS-MT-train/blob/master/models/sv-lua/README.md",opus-mt-sv-lua NMT model.,False
opus-mt-sv-lue,Helsinki-NLP/opus-mt-sv-lue,sv,lue,,,"https://huggingface.co/Helsinki-NLP/opus-mt-sv-lue, https://github.com/Helsinki-NLP/OPUS-MT-train/blob/master/models/sv-lue/README.md",opus-mt-sv-lue NMT model.,False
opus-mt-sv-lus,Helsinki-NLP/opus-mt-sv-lus,sv,lus,,,"https://huggingface.co/Helsinki-NLP/opus-mt-sv-lus, https://github.com/Helsinki-NLP/OPUS-MT-train/blob/master/models/sv-lus/README.md",opus-mt-sv-lus NMT model.,False
opus-mt-sv-lv,Helsinki-NLP/opus-mt-sv-lv,sv,lv,,,"https://huggingface.co/Helsinki-NLP/opus-mt-sv-lv, https://github.com/Helsinki-NLP/OPUS-MT-train/blob/master/models/sv-lv/README.md",opus-mt-sv-lv NMT model.,False
opus-mt-sv-mfe,Helsinki-NLP/opus-mt-sv-mfe,sv,mfe,,,"https://huggingface.co/Helsinki-NLP/opus-mt-sv-mfe, https://github.com/Helsinki-NLP/OPUS-MT-train/blob/master/models/sv-mfe/README.md",opus-mt-sv-mfe NMT model.,False
opus-mt-sv-mh,Helsinki-NLP/opus-mt-sv-mh,sv,mh,,,"https://huggingface.co/Helsinki-NLP/opus-mt-sv-mh, https://github.com/Helsinki-NLP/OPUS-MT-train/blob/master/models/sv-mh/README.md",opus-mt-sv-mh NMT model.,False
opus-mt-sv-mos,Helsinki-NLP/opus-mt-sv-mos,sv,mos,,,"https://huggingface.co/Helsinki-NLP/opus-mt-sv-mos, https://github.com/Helsinki-NLP/OPUS-MT-train/blob/master/models/sv-mos/README.md",opus-mt-sv-mos NMT model.,False
opus-mt-sv-mt,Helsinki-NLP/opus-mt-sv-mt,sv,mt,,,"https://huggingface.co/Helsinki-NLP/opus-mt-sv-mt, https://github.com/Helsinki-NLP/OPUS-MT-train/blob/master/models/sv-mt/README.md",opus-mt-sv-mt NMT model.,False
opus-mt-sv-niu,Helsinki-NLP/opus-mt-sv-niu,sv,niu,,,"https://huggingface.co/Helsinki-NLP/opus-mt-sv-niu, https://github.com/Helsinki-NLP/OPUS-MT-train/blob/master/models/sv-niu/README.md",opus-mt-sv-niu NMT model.,False
opus-mt-sv-nl,Helsinki-NLP/opus-mt-sv-nl,sv,nl,,,"https://huggingface.co/Helsinki-NLP/opus-mt-sv-nl, https://github.com/Helsinki-NLP/OPUS-MT-train/blob/master/models/sv-nl/README.md",opus-mt-sv-nl NMT model.,False
opus-mt-sv-no,Helsinki-NLP/opus-mt-sv-no,swe,nno nob,,,"https://huggingface.co/Helsinki-NLP/opus-mt-sv-no, https://github.com/Helsinki-NLP/Tatoeba-Challenge/tree/master/models/swe-nor/README.md","swe-nor, source group: Swedish, target group: Norwegian NMT model.",True
opus-mt-sv-nso,Helsinki-NLP/opus-mt-sv-nso,sv,nso,,,"https://huggingface.co/Helsinki-NLP/opus-mt-sv-nso, https://github.com/Helsinki-NLP/OPUS-MT-train/blob/master/models/sv-nso/README.md",opus-mt-sv-nso NMT model.,False
opus-mt-sv-ny,Helsinki-NLP/opus-mt-sv-ny,sv,ny,,,"https://huggingface.co/Helsinki-NLP/opus-mt-sv-ny, https://github.com/Helsinki-NLP/OPUS-MT-train/blob/master/models/sv-ny/README.md",opus-mt-sv-ny NMT model.,False
opus-mt-sv-pag,Helsinki-NLP/opus-mt-sv-pag,sv,pag,,,"https://huggingface.co/Helsinki-NLP/opus-mt-sv-pag, https://github.com/Helsinki-NLP/OPUS-MT-train/blob/master/models/sv-pag/README.md",opus-mt-sv-pag NMT model.,False
opus-mt-sv-pap,Helsinki-NLP/opus-mt-sv-pap,sv,pap,,,"https://huggingface.co/Helsinki-NLP/opus-mt-sv-pap, https://github.com/Helsinki-NLP/OPUS-MT-train/blob/master/models/sv-pap/README.md",opus-mt-sv-pap NMT model.,False
opus-mt-sv-pis,Helsinki-NLP/opus-mt-sv-pis,sv,pis,,,"https://huggingface.co/Helsinki-NLP/opus-mt-sv-pis, https://github.com/Helsinki-NLP/OPUS-MT-train/blob/master/models/sv-pis/README.md",opus-mt-sv-pis NMT model.,False
opus-mt-sv-pon,Helsinki-NLP/opus-mt-sv-pon,sv,pon,,,"https://huggingface.co/Helsinki-NLP/opus-mt-sv-pon, https://github.com/Helsinki-NLP/OPUS-MT-train/blob/master/models/sv-pon/README.md",opus-mt-sv-pon NMT model.,False
opus-mt-sv-rnd,Helsinki-NLP/opus-mt-sv-rnd,sv,rnd,,,"https://huggingface.co/Helsinki-NLP/opus-mt-sv-rnd, https://github.com/Helsinki-NLP/OPUS-MT-train/blob/master/models/sv-rnd/README.md",opus-mt-sv-rnd NMT model.,False
opus-mt-sv-ro,Helsinki-NLP/opus-mt-sv-ro,sv,ro,,,"https://huggingface.co/Helsinki-NLP/opus-mt-sv-ro, https://github.com/Helsinki-NLP/OPUS-MT-train/blob/master/models/sv-ro/README.md",opus-mt-sv-ro NMT model.,False
opus-mt-sv-ru,Helsinki-NLP/opus-mt-sv-ru,sv,ru,,,"https://huggingface.co/Helsinki-NLP/opus-mt-sv-ru, https://github.com/Helsinki-NLP/OPUS-MT-train/blob/master/models/sv-ru/README.md",opus-mt-sv-ru NMT model.,False
opus-mt-sv-run,Helsinki-NLP/opus-mt-sv-run,sv,run,,,"https://huggingface.co/Helsinki-NLP/opus-mt-sv-run, https://github.com/Helsinki-NLP/OPUS-MT-train/blob/master/models/sv-run/README.md",opus-mt-sv-run NMT model.,False
opus-mt-sv-rw,Helsinki-NLP/opus-mt-sv-rw,sv,rw,,,"https://huggingface.co/Helsinki-NLP/opus-mt-sv-rw, https://github.com/Helsinki-NLP/OPUS-MT-train/blob/master/models/sv-rw/README.md",opus-mt-sv-rw NMT model.,False
opus-mt-sv-sg,Helsinki-NLP/opus-mt-sv-sg,sv,sg,,,"https://huggingface.co/Helsinki-NLP/opus-mt-sv-sg, https://github.com/Helsinki-NLP/OPUS-MT-train/blob/master/models/sv-sg/README.md",opus-mt-sv-sg NMT model.,False
opus-mt-sv-sk,Helsinki-NLP/opus-mt-sv-sk,sv,sk,,,"https://huggingface.co/Helsinki-NLP/opus-mt-sv-sk, https://github.com/Helsinki-NLP/OPUS-MT-train/blob/master/models/sv-sk/README.md",opus-mt-sv-sk NMT model.,False
opus-mt-sv-sl,Helsinki-NLP/opus-mt-sv-sl,sv,sl,,,"https://huggingface.co/Helsinki-NLP/opus-mt-sv-sl, https://github.com/Helsinki-NLP/OPUS-MT-train/blob/master/models/sv-sl/README.md",opus-mt-sv-sl NMT model.,False
opus-mt-sv-sm,Helsinki-NLP/opus-mt-sv-sm,sv,sm,,,"https://huggingface.co/Helsinki-NLP/opus-mt-sv-sm, https://github.com/Helsinki-NLP/OPUS-MT-train/blob/master/models/sv-sm/README.md",opus-mt-sv-sm NMT model.,False
opus-mt-sv-sn,Helsinki-NLP/opus-mt-sv-sn,sv,sn,,,"https://huggingface.co/Helsinki-NLP/opus-mt-sv-sn, https://github.com/Helsinki-NLP/OPUS-MT-train/blob/master/models/sv-sn/README.md",opus-mt-sv-sn NMT model.,False
opus-mt-sv-sq,Helsinki-NLP/opus-mt-sv-sq,sv,sq,,,"https://huggingface.co/Helsinki-NLP/opus-mt-sv-sq, https://github.com/Helsinki-NLP/OPUS-MT-train/blob/master/models/sv-sq/README.md",opus-mt-sv-sq NMT model.,False
opus-mt-sv-srn,Helsinki-NLP/opus-mt-sv-srn,sv,srn,,,"https://huggingface.co/Helsinki-NLP/opus-mt-sv-srn, https://github.com/Helsinki-NLP/OPUS-MT-train/blob/master/models/sv-srn/README.md",opus-mt-sv-srn NMT model.,False
opus-mt-sv-st,Helsinki-NLP/opus-mt-sv-st,sv,st,,,"https://huggingface.co/Helsinki-NLP/opus-mt-sv-st, https://github.com/Helsinki-NLP/OPUS-MT-train/blob/master/models/sv-st/README.md",opus-mt-sv-st NMT model.,False
opus-mt-sv-sv,Helsinki-NLP/opus-mt-sv-sv,sv,sv,,,"https://huggingface.co/Helsinki-NLP/opus-mt-sv-sv, https://github.com/Helsinki-NLP/OPUS-MT-train/blob/master/models/sv-sv/README.md",opus-mt-sv-sv NMT model.,False
opus-mt-sv-swc,Helsinki-NLP/opus-mt-sv-swc,sv,swc,,,"https://huggingface.co/Helsinki-NLP/opus-mt-sv-swc, https://github.com/Helsinki-NLP/OPUS-MT-train/blob/master/models/sv-swc/README.md",opus-mt-sv-swc NMT model.,False
opus-mt-sv-th,Helsinki-NLP/opus-mt-sv-th,sv,th,,,"https://huggingface.co/Helsinki-NLP/opus-mt-sv-th, https://github.com/Helsinki-NLP/OPUS-MT-train/blob/master/models/sv-th/README.md",opus-mt-sv-th NMT model.,False
opus-mt-sv-tiv,Helsinki-NLP/opus-mt-sv-tiv,sv,tiv,,,"https://huggingface.co/Helsinki-NLP/opus-mt-sv-tiv, https://github.com/Helsinki-NLP/OPUS-MT-train/blob/master/models/sv-tiv/README.md",opus-mt-sv-tiv NMT model.,False
opus-mt-sv-tll,Helsinki-NLP/opus-mt-sv-tll,sv,tll,,,"https://huggingface.co/Helsinki-NLP/opus-mt-sv-tll, https://github.com/Helsinki-NLP/OPUS-MT-train/blob/master/models/sv-tll/README.md",opus-mt-sv-tll NMT model.,False
opus-mt-sv-tn,Helsinki-NLP/opus-mt-sv-tn,sv,tn,,,"https://huggingface.co/Helsinki-NLP/opus-mt-sv-tn, https://github.com/Helsinki-NLP/OPUS-MT-train/blob/master/models/sv-tn/README.md",opus-mt-sv-tn NMT model.,False
opus-mt-sv-to,Helsinki-NLP/opus-mt-sv-to,sv,to,,,"https://huggingface.co/Helsinki-NLP/opus-mt-sv-to, https://github.com/Helsinki-NLP/OPUS-MT-train/blob/master/models/sv-to/README.md",opus-mt-sv-to NMT model.,False
opus-mt-sv-toi,Helsinki-NLP/opus-mt-sv-toi,sv,toi,,,"https://huggingface.co/Helsinki-NLP/opus-mt-sv-toi, https://github.com/Helsinki-NLP/OPUS-MT-train/blob/master/models/sv-toi/README.md",opus-mt-sv-toi NMT model.,False
opus-mt-sv-tpi,Helsinki-NLP/opus-mt-sv-tpi,sv,tpi,,,"https://huggingface.co/Helsinki-NLP/opus-mt-sv-tpi, https://github.com/Helsinki-NLP/OPUS-MT-train/blob/master/models/sv-tpi/README.md",opus-mt-sv-tpi NMT model.,False
opus-mt-sv-ts,Helsinki-NLP/opus-mt-sv-ts,sv,ts,,,"https://huggingface.co/Helsinki-NLP/opus-mt-sv-ts, https://github.com/Helsinki-NLP/OPUS-MT-train/blob/master/models/sv-ts/README.md",opus-mt-sv-ts NMT model.,False
opus-mt-sv-tum,Helsinki-NLP/opus-mt-sv-tum,sv,tum,,,"https://huggingface.co/Helsinki-NLP/opus-mt-sv-tum, https://github.com/Helsinki-NLP/OPUS-MT-train/blob/master/models/sv-tum/README.md",opus-mt-sv-tum NMT model.,False
opus-mt-sv-tvl,Helsinki-NLP/opus-mt-sv-tvl,sv,tvl,,,"https://huggingface.co/Helsinki-NLP/opus-mt-sv-tvl, https://github.com/Helsinki-NLP/OPUS-MT-train/blob/master/models/sv-tvl/README.md",opus-mt-sv-tvl NMT model.,False
opus-mt-sv-tw,Helsinki-NLP/opus-mt-sv-tw,sv,tw,,,"https://huggingface.co/Helsinki-NLP/opus-mt-sv-tw, https://github.com/Helsinki-NLP/OPUS-MT-train/blob/master/models/sv-tw/README.md",opus-mt-sv-tw NMT model.,False
opus-mt-sv-ty,Helsinki-NLP/opus-mt-sv-ty,sv,ty,,,"https://huggingface.co/Helsinki-NLP/opus-mt-sv-ty, https://github.com/Helsinki-NLP/OPUS-MT-train/blob/master/models/sv-ty/README.md",opus-mt-sv-ty NMT model.,False
opus-mt-sv-uk,Helsinki-NLP/opus-mt-sv-uk,sv,uk,,,"https://huggingface.co/Helsinki-NLP/opus-mt-sv-uk, https://github.com/Helsinki-NLP/OPUS-MT-train/blob/master/models/sv-uk/README.md",opus-mt-sv-uk NMT model.,False
opus-mt-sv-umb,Helsinki-NLP/opus-mt-sv-umb,sv,umb,,,"https://huggingface.co/Helsinki-NLP/opus-mt-sv-umb, https://github.com/Helsinki-NLP/OPUS-MT-train/blob/master/models/sv-umb/README.md",opus-mt-sv-umb NMT model.,False
opus-mt-sv-ve,Helsinki-NLP/opus-mt-sv-ve,sv,ve,,,"https://huggingface.co/Helsinki-NLP/opus-mt-sv-ve, https://github.com/Helsinki-NLP/OPUS-MT-train/blob/master/models/sv-ve/README.md",opus-mt-sv-ve NMT model.,False
opus-mt-sv-war,Helsinki-NLP/opus-mt-sv-war,sv,war,,,"https://huggingface.co/Helsinki-NLP/opus-mt-sv-war, https://github.com/Helsinki-NLP/OPUS-MT-train/blob/master/models/sv-war/README.md",opus-mt-sv-war NMT model.,False
opus-mt-sv-wls,Helsinki-NLP/opus-mt-sv-wls,sv,wls,,,"https://huggingface.co/Helsinki-NLP/opus-mt-sv-wls, https://github.com/Helsinki-NLP/OPUS-MT-train/blob/master/models/sv-wls/README.md",opus-mt-sv-wls NMT model.,False
opus-mt-sv-xh,Helsinki-NLP/opus-mt-sv-xh,sv,xh,,,"https://huggingface.co/Helsinki-NLP/opus-mt-sv-xh, https://github.com/Helsinki-NLP/OPUS-MT-train/blob/master/models/sv-xh/README.md",opus-mt-sv-xh NMT model.,False
opus-mt-sv-yap,Helsinki-NLP/opus-mt-sv-yap,sv,yap,,,"https://huggingface.co/Helsinki-NLP/opus-mt-sv-yap, https://github.com/Helsinki-NLP/OPUS-MT-train/blob/master/models/sv-yap/README.md",opus-mt-sv-yap NMT model.,False
opus-mt-sv-yo,Helsinki-NLP/opus-mt-sv-yo,sv,yo,,,"https://huggingface.co/Helsinki-NLP/opus-mt-sv-yo, https://github.com/Helsinki-NLP/OPUS-MT-train/blob/master/models/sv-yo/README.md",opus-mt-sv-yo NMT model.,False
opus-mt-sv-zne,Helsinki-NLP/opus-mt-sv-zne,sv,zne,,,"https://huggingface.co/Helsinki-NLP/opus-mt-sv-zne, https://github.com/Helsinki-NLP/OPUS-MT-train/blob/master/models/sv-zne/README.md",opus-mt-sv-zne NMT model.,False
opus-mt-swc-en,Helsinki-NLP/opus-mt-swc-en,swc,en,,,"https://huggingface.co/Helsinki-NLP/opus-mt-swc-en, https://github.com/Helsinki-NLP/OPUS-MT-train/blob/master/models/swc-en/README.md",opus-mt-swc-en NMT model.,False
opus-mt-swc-es,Helsinki-NLP/opus-mt-swc-es,swc,es,,,"https://huggingface.co/Helsinki-NLP/opus-mt-swc-es, https://github.com/Helsinki-NLP/OPUS-MT-train/blob/master/models/swc-es/README.md",opus-mt-swc-es NMT model.,False
opus-mt-swc-fi,Helsinki-NLP/opus-mt-swc-fi,swc,fi,,,"https://huggingface.co/Helsinki-NLP/opus-mt-swc-fi, https://github.com/Helsinki-NLP/OPUS-MT-train/blob/master/models/swc-fi/README.md",opus-mt-swc-fi NMT model.,False
opus-mt-swc-fr,Helsinki-NLP/opus-mt-swc-fr,swc,fr,,,"https://huggingface.co/Helsinki-NLP/opus-mt-swc-fr, https://github.com/Helsinki-NLP/OPUS-MT-train/blob/master/models/swc-fr/README.md",opus-mt-swc-fr NMT model.,False
opus-mt-swc-sv,Helsinki-NLP/opus-mt-swc-sv,swc,sv,,,"https://huggingface.co/Helsinki-NLP/opus-mt-swc-sv, https://github.com/Helsinki-NLP/OPUS-MT-train/blob/master/models/swc-sv/README.md",opus-mt-swc-sv NMT model.,False
opus-mt-taw-en,Helsinki-NLP/opus-mt-taw-en,lao tha,eng,,,"https://huggingface.co/Helsinki-NLP/opus-mt-taw-en, https://github.com/Helsinki-NLP/Tatoeba-Challenge/tree/master/models/taw-eng/README.md","taw-eng, source group: Tai, target group: English NMT model.",False
opus-mt-th-en,Helsinki-NLP/opus-mt-th-en,tha,eng,,,"https://huggingface.co/Helsinki-NLP/opus-mt-th-en, https://github.com/Helsinki-NLP/Tatoeba-Challenge/tree/master/models/tha-eng/README.md","tha-eng, source group: Thai, target group: English NMT model.",False
opus-mt-th-fr,Helsinki-NLP/opus-mt-th-fr,th,fr,,,"https://huggingface.co/Helsinki-NLP/opus-mt-th-fr, https://github.com/Helsinki-NLP/OPUS-MT-train/blob/master/models/th-fr/README.md",opus-mt-th-fr NMT model.,False
opus-mt-ti-en,Helsinki-NLP/opus-mt-ti-en,ti,en,,,"https://huggingface.co/Helsinki-NLP/opus-mt-ti-en, https://github.com/Helsinki-NLP/OPUS-MT-train/blob/master/models/ti-en/README.md",opus-mt-ti-en NMT model.,False
opus-mt-tiv-en,Helsinki-NLP/opus-mt-tiv-en,tiv,en,,,"https://huggingface.co/Helsinki-NLP/opus-mt-tiv-en, https://github.com/Helsinki-NLP/OPUS-MT-train/blob/master/models/tiv-en/README.md",opus-mt-tiv-en NMT model.,False
opus-mt-tiv-fr,Helsinki-NLP/opus-mt-tiv-fr,tiv,fr,,,"https://huggingface.co/Helsinki-NLP/opus-mt-tiv-fr, https://github.com/Helsinki-NLP/OPUS-MT-train/blob/master/models/tiv-fr/README.md",opus-mt-tiv-fr NMT model.,False
opus-mt-tiv-sv,Helsinki-NLP/opus-mt-tiv-sv,tiv,sv,,,"https://huggingface.co/Helsinki-NLP/opus-mt-tiv-sv, https://github.com/Helsinki-NLP/OPUS-MT-train/blob/master/models/tiv-sv/README.md",opus-mt-tiv-sv NMT model.,False
opus-mt-tl-de,Helsinki-NLP/opus-mt-tl-de,tgl_Latn,deu,,,"https://huggingface.co/Helsinki-NLP/opus-mt-tl-de, https://github.com/Helsinki-NLP/Tatoeba-Challenge/tree/master/models/tgl-deu/README.md","tgl-deu, source group: Tagalog, target group: German NMT model.",False
opus-mt-tl-en,Helsinki-NLP/opus-mt-tl-en,tgl_Latn,eng,,,"https://huggingface.co/Helsinki-NLP/opus-mt-tl-en, https://github.com/Helsinki-NLP/Tatoeba-Challenge/tree/master/models/tgl-eng/README.md","tgl-eng, source group: Tagalog, target group: English NMT model.",False
opus-mt-tl-es,Helsinki-NLP/opus-mt-tl-es,tgl_Latn,spa,,,"https://huggingface.co/Helsinki-NLP/opus-mt-tl-es, https://github.com/Helsinki-NLP/Tatoeba-Challenge/tree/master/models/tgl-spa/README.md","tgl-spa, source group: Tagalog, target group: Spanish NMT model.",False
opus-mt-tl-pt,Helsinki-NLP/opus-mt-tl-pt,tgl_Latn,por,,,"https://huggingface.co/Helsinki-NLP/opus-mt-tl-pt, https://github.com/Helsinki-NLP/Tatoeba-Challenge/tree/master/models/tgl-por/README.md","tgl-por, source group: Tagalog, target group: Portuguese NMT model.",False
opus-mt-tll-en,Helsinki-NLP/opus-mt-tll-en,tll,en,,,"https://huggingface.co/Helsinki-NLP/opus-mt-tll-en, https://github.com/Helsinki-NLP/OPUS-MT-train/blob/master/models/tll-en/README.md",opus-mt-tll-en NMT model.,False
opus-mt-tll-es,Helsinki-NLP/opus-mt-tll-es,tll,es,,,"https://huggingface.co/Helsinki-NLP/opus-mt-tll-es, https://github.com/Helsinki-NLP/OPUS-MT-train/blob/master/models/tll-es/README.md",opus-mt-tll-es NMT model.,False
opus-mt-tll-fi,Helsinki-NLP/opus-mt-tll-fi,tll,fi,,,"https://huggingface.co/Helsinki-NLP/opus-mt-tll-fi, https://github.com/Helsinki-NLP/OPUS-MT-train/blob/master/models/tll-fi/README.md",opus-mt-tll-fi NMT model.,False
opus-mt-tll-fr,Helsinki-NLP/opus-mt-tll-fr,tll,fr,,,"https://huggingface.co/Helsinki-NLP/opus-mt-tll-fr, https://github.com/Helsinki-NLP/OPUS-MT-train/blob/master/models/tll-fr/README.md",opus-mt-tll-fr NMT model.,False
opus-mt-tll-sv,Helsinki-NLP/opus-mt-tll-sv,tll,sv,,,"https://huggingface.co/Helsinki-NLP/opus-mt-tll-sv, https://github.com/Helsinki-NLP/OPUS-MT-train/blob/master/models/tll-sv/README.md",opus-mt-tll-sv NMT model.,False
opus-mt-tn-en,Helsinki-NLP/opus-mt-tn-en,tn,en,,,"https://huggingface.co/Helsinki-NLP/opus-mt-tn-en, https://github.com/Helsinki-NLP/OPUS-MT-train/blob/master/models/tn-en/README.md",opus-mt-tn-en NMT model.,False
opus-mt-tn-es,Helsinki-NLP/opus-mt-tn-es,tn,es,,,"https://huggingface.co/Helsinki-NLP/opus-mt-tn-es, https://github.com/Helsinki-NLP/OPUS-MT-train/blob/master/models/tn-es/README.md",opus-mt-tn-es NMT model.,False
opus-mt-tn-fr,Helsinki-NLP/opus-mt-tn-fr,tn,fr,,,"https://huggingface.co/Helsinki-NLP/opus-mt-tn-fr, https://github.com/Helsinki-NLP/OPUS-MT-train/blob/master/models/tn-fr/README.md",opus-mt-tn-fr NMT model.,False
opus-mt-tn-sv,Helsinki-NLP/opus-mt-tn-sv,tn,sv,,,"https://huggingface.co/Helsinki-NLP/opus-mt-tn-sv, https://github.com/Helsinki-NLP/OPUS-MT-train/blob/master/models/tn-sv/README.md",opus-mt-tn-sv NMT model.,False
opus-mt-to-en,Helsinki-NLP/opus-mt-to-en,to,en,,,"https://huggingface.co/Helsinki-NLP/opus-mt-to-en, https://github.com/Helsinki-NLP/OPUS-MT-train/blob/master/models/to-en/README.md",opus-mt-to-en NMT model.,False
opus-mt-to-es,Helsinki-NLP/opus-mt-to-es,to,es,,,"https://huggingface.co/Helsinki-NLP/opus-mt-to-es, https://github.com/Helsinki-NLP/OPUS-MT-train/blob/master/models/to-es/README.md",opus-mt-to-es NMT model.,False
opus-mt-to-fr,Helsinki-NLP/opus-mt-to-fr,to,fr,,,"https://huggingface.co/Helsinki-NLP/opus-mt-to-fr, https://github.com/Helsinki-NLP/OPUS-MT-train/blob/master/models/to-fr/README.md",opus-mt-to-fr NMT model.,False
opus-mt-to-sv,Helsinki-NLP/opus-mt-to-sv,to,sv,,,"https://huggingface.co/Helsinki-NLP/opus-mt-to-sv, https://github.com/Helsinki-NLP/OPUS-MT-train/blob/master/models/to-sv/README.md",opus-mt-to-sv NMT model.,False
opus-mt-toi-en,Helsinki-NLP/opus-mt-toi-en,toi,en,,,"https://huggingface.co/Helsinki-NLP/opus-mt-toi-en, https://github.com/Helsinki-NLP/OPUS-MT-train/blob/master/models/toi-en/README.md",opus-mt-toi-en NMT model.,False
opus-mt-toi-es,Helsinki-NLP/opus-mt-toi-es,toi,es,,,"https://huggingface.co/Helsinki-NLP/opus-mt-toi-es, https://github.com/Helsinki-NLP/OPUS-MT-train/blob/master/models/toi-es/README.md",opus-mt-toi-es NMT model.,False
opus-mt-toi-fi,Helsinki-NLP/opus-mt-toi-fi,toi,fi,,,"https://huggingface.co/Helsinki-NLP/opus-mt-toi-fi, https://github.com/Helsinki-NLP/OPUS-MT-train/blob/master/models/toi-fi/README.md",opus-mt-toi-fi NMT model.,False
opus-mt-toi-fr,Helsinki-NLP/opus-mt-toi-fr,toi,fr,,,"https://huggingface.co/Helsinki-NLP/opus-mt-toi-fr, https://github.com/Helsinki-NLP/OPUS-MT-train/blob/master/models/toi-fr/README.md",opus-mt-toi-fr NMT model.,False
opus-mt-toi-sv,Helsinki-NLP/opus-mt-toi-sv,toi,sv,,,"https://huggingface.co/Helsinki-NLP/opus-mt-toi-sv, https://github.com/Helsinki-NLP/OPUS-MT-train/blob/master/models/toi-sv/README.md",opus-mt-toi-sv NMT model.,False
opus-mt-tpi-en,Helsinki-NLP/opus-mt-tpi-en,tpi,en,,,"https://huggingface.co/Helsinki-NLP/opus-mt-tpi-en, https://github.com/Helsinki-NLP/OPUS-MT-train/blob/master/models/tpi-en/README.md",opus-mt-tpi-en NMT model.,False
opus-mt-tpi-sv,Helsinki-NLP/opus-mt-tpi-sv,tpi,sv,,,"https://huggingface.co/Helsinki-NLP/opus-mt-tpi-sv, https://github.com/Helsinki-NLP/OPUS-MT-train/blob/master/models/tpi-sv/README.md",opus-mt-tpi-sv NMT model.,False
opus-mt-tr-ar,Helsinki-NLP/opus-mt-tr-ar,tur,apc_Latn ara ara_Latn arq_Latn,,,"https://huggingface.co/Helsinki-NLP/opus-mt-tr-ar, https://github.com/Helsinki-NLP/Tatoeba-Challenge/tree/master/models/tur-ara/README.md","tur-ara, source group: Turkish, target group: Arabic NMT model.",True
